invoice_id,branch,city,id_customer_type,customer_type,id_gender,gender,id_product,product_line,unit_price,quantity,tax_5%,total,date,time,id_payment,payment,cogs,gross_margin percentage,gross_income,rating
642-61-4706,2,Mandalay,1,Member,2,Male,5,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34,1,Cash,186.8,4761904762,9.34,5.5
576-31-4774,2,Mandalay,2,Normal,1,Female,1,Health and beauty,73.41,3,11.0115,2312415,3/2/2019,13:10,3,Ewallet,220.23,4761904762,11.0115,4
556-41-6224,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,33.64,8,13456,282576,2/15/2019,17:10,2,Credit card,269.12,4761904762,13456,9.3
811-03-8790,1,Yangon,2,Normal,1,Female,2,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22,2,Credit card,454.8,4761904762,22.74,4.8
242-11-3142,2,Mandalay,1,Member,2,Male,6,Fashion accessories,83.77,2,8377,175917,2/24/2019,19:57,1,Cash,167.54,4761904762,8377,4.6
752-23-3760,2,Mandalay,1,Member,1,Female,4,Sports and travel,64.08,7,22428,470988,2/19/2019,19:29,2,Credit card,448.56,4761904762,22428,7.3
274-05-5470,1,Yangon,1,Member,1,Female,5,Food and beverages,73.47,4,14694,308574,2/23/2019,18:30,1,Cash,293.88,4761904762,14694,6
648-94-3045,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,58.95,10,29475,618975,2/7/2019,14:27,3,Ewallet,589.5,4761904762,29475,8.1
130-67-4723,1,Yangon,1,Member,2,Male,5,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57,3,Ewallet,291,4761904762,14.55,9.4
528-87-5606,2,Mandalay,1,Member,1,Female,2,Electronic accessories,39.48,1,1974,41454,2/12/2019,19:43,1,Cash,39.48,4761904762,1974,6.5
320-85-2052,2,Mandalay,2,Normal,1,Female,4,Sports and travel,34.81,1,1.7405,365505,1/14/2019,10:11,2,Credit card,34.81,4761904762,1.7405,7
370-96-0655,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,49.32,6,14796,310716,1/9/2019,13:46,3,Ewallet,295.92,4761904762,14796,7.1
105-10-6182,1,Yangon,1,Member,2,Male,6,Fashion accessories,21.48,2,2148,45108,2/27/2019,12:22,3,Ewallet,42.96,4761904762,2148,6.6
510-79-0415,2,Mandalay,1,Member,1,Female,4,Sports and travel,23.08,6,6924,145404,1/24/2019,19:20,3,Ewallet,138.48,4761904762,6924,4.9
241-96-5076,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,49.1,2,4.91,103.11,1/8/2019,12:58,2,Credit card,98.2,4761904762,4.91,6.4
767-97-4650,2,Mandalay,1,Member,1,Female,4,Sports and travel,64.83,2,6483,136143,1/8/2019,11:59,2,Credit card,129.66,4761904762,6483,8
648-83-1321,1,Yangon,1,Member,2,Male,3,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59,1,Cash,635.6,4761904762,31.78,4.3
173-57-2300,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,72.88,2,7288,153048,3/13/2019,12:51,1,Cash,145.76,4761904762,7288,6.1
305-03-2383,1,Yangon,2,Normal,1,Female,5,Food and beverages,67.1,3,10065,211365,2/15/2019,10:36,1,Cash,201.3,4761904762,10065,7.5
394-55-6384,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,70.19,9,315855,6632955,1/25/2019,13:38,1,Cash,631.71,4761904762,315855,6.7
266-20-6657,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,55.04,7,19264,404544,3/12/2019,19:39,3,Ewallet,385.28,4761904762,19264,5.2
689-05-1884,1,Yangon,1,Member,2,Male,1,Health and beauty,48.63,10,24315,510615,3/4/2019,12:44,1,Cash,486.3,4761904762,24315,8.8
196-01-2849,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,73.38,7,25683,539343,2/10/2019,13:56,1,Cash,513.66,4761904762,25683,9.5
372-62-5264,3,Naypyitaw,2,Normal,1,Female,5,Food and beverages,52.6,9,23.67,497.07,1/16/2019,14:42,1,Cash,473.4,4761904762,23.67,7.6
800-09-8606,1,Yangon,1,Member,1,Female,3,Home and lifestyle,87.37,5,218425,4586925,1/29/2019,19:45,1,Cash,436.85,4761904762,218425,6.6
182-52-7000,1,Yangon,1,Member,1,Female,4,Sports and travel,27.04,4,5408,113568,1/1/2019,20:26,3,Ewallet,108.16,4761904762,5408,6.9
826-58-8051,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,62.19,4,12438,261198,1/6/2019,19:46,3,Ewallet,248.76,4761904762,12438,4.3
868-06-0466,1,Yangon,1,Member,2,Male,2,Electronic accessories,69.58,9,31311,657531,2/19/2019,19:38,2,Credit card,626.22,4761904762,31311,7.8
751-41-9720,3,Naypyitaw,2,Normal,2,Male,3,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,16:18,3,Ewallet,975,4761904762,48.75,8
626-43-7888,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,60.41,8,24164,507444,2/7/2019,12:23,3,Ewallet,483.28,4761904762,24164,9.6
176-64-7711,2,Mandalay,2,Normal,2,Male,5,Food and beverages,32.32,3,4848,101808,3/27/2019,19:11,2,Credit card,96.96,4761904762,4848,4.3
191-29-0321,2,Mandalay,1,Member,1,Female,6,Fashion accessories,19.77,10,9885,207585,2/27/2019,18:57,2,Credit card,197.7,4761904762,9885,5
729-06-2010,2,Mandalay,1,Member,2,Male,1,Health and beauty,80.47,9,362115,7604415,1/6/2019,11:18,1,Cash,724.23,4761904762,362115,9.2
640-48-5028,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,88.39,9,397755,8352855,3/2/2019,12:40,1,Cash,795.51,4761904762,397755,6.3
186-79-9562,2,Mandalay,2,Normal,2,Male,1,Health and beauty,71.77,7,251195,5275095,3/29/2019,14:06,1,Cash,502.39,4761904762,251195,8.9
834-45-5519,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,43,4,8.6,180.6,1/31/2019,20:48,3,Ewallet,172,4761904762,8.6,7.6
162-65-8559,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,68.98,1,3449,72429,1/21/2019,20:13,1,Cash,68.98,4761904762,3449,4.8
760-27-5490,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,15.62,8,6248,131208,1/20/2019,20:37,3,Ewallet,124.96,4761904762,6248,9.1
445-30-9252,1,Yangon,2,Normal,2,Male,4,Sports and travel,25.7,3,3855,80955,1/17/2019,17:59,3,Ewallet,77.1,4761904762,3855,6.1
786-94-2700,1,Yangon,1,Member,2,Male,5,Food and beverages,80.62,6,24186,507906,2/28/2019,20:18,1,Cash,483.72,4761904762,24186,9.1
728-88-7867,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,75.53,4,15106,317226,3/19/2019,15:52,3,Ewallet,302.12,4761904762,15106,8.3
183-21-3799,3,Naypyitaw,2,Normal,1,Female,2,Electronic accessories,77.63,9,349335,7336035,2/19/2019,15:14,3,Ewallet,698.67,4761904762,349335,7.2
268-20-3585,3,Naypyitaw,2,Normal,1,Female,1,Health and beauty,13.85,9,6.2325,1308825,2/4/2019,12:50,3,Ewallet,124.65,4761904762,6.2325,6
735-32-9839,3,Naypyitaw,1,Member,2,Male,6,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36,3,Ewallet,789.6,4761904762,39.48,8.5
258-92-7466,1,Yangon,2,Normal,1,Female,1,Health and beauty,35.68,5,8.92,187.32,2/6/2019,18:33,2,Credit card,178.4,4761904762,8.92,6.6
857-16-3520,1,Yangon,1,Member,1,Female,6,Fashion accessories,71.46,7,25011,525231,3/28/2019,16:06,3,Ewallet,500.22,4761904762,25011,4.5
482-17-1179,1,Yangon,1,Member,2,Male,2,Electronic accessories,11.94,3,1791,37611,1/19/2019,12:47,2,Credit card,35.82,4761904762,1791,8.1
788-21-5741,1,Yangon,2,Normal,2,Male,6,Fashion accessories,45.38,3,6807,142947,2/17/2019,13:34,2,Credit card,136.14,4761904762,6807,7.2
821-14-9046,2,Mandalay,1,Member,1,Female,6,Fashion accessories,17.48,6,5244,110124,1/18/2019,15:04,2,Credit card,104.88,4761904762,5244,6.1
418-05-0656,2,Mandalay,2,Normal,1,Female,6,Fashion accessories,25.56,7,8946,187866,2/2/2019,20:42,1,Cash,178.92,4761904762,8946,7.1
678-79-0726,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,90.63,9,407835,8564535,1/18/2019,15:28,1,Cash,815.67,4761904762,407835,5.1
776-68-1096,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,44.12,3,6618,138978,3/18/2019,13:45,2,Credit card,132.36,4761904762,6618,7.9
592-46-1692,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,36.77,7,12.8695,2702595,1/11/2019,20:10,1,Cash,257.39,4761904762,12.8695,7.4
434-35-9162,2,Mandalay,1,Member,2,Male,5,Food and beverages,23.34,4,4668,98028,2/4/2019,18:53,3,Ewallet,93.36,4761904762,4668,7.4
149-14-0304,3,Naypyitaw,1,Member,1,Female,1,Health and beauty,28.5,8,11.4,239.4,2/6/2019,14:24,1,Cash,228,4761904762,11.4,6.6
442-44-6497,3,Naypyitaw,1,Member,2,Male,3,Home and lifestyle,55.57,3,8.3355,1750455,1/8/2019,11:42,2,Credit card,166.71,4761904762,8.3355,5.9
174-64-0215,2,Mandalay,2,Normal,2,Male,4,Sports and travel,69.74,10,34.87,732.27,3/5/2019,17:49,2,Credit card,697.4,4761904762,34.87,8.9
210-74-9613,3,Naypyitaw,2,Normal,2,Male,6,Fashion accessories,97.26,4,19452,408492,3/16/2019,15:33,3,Ewallet,389.04,4761904762,19452,6.8
299-29-0180,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,52.18,7,18263,383523,3/9/2019,10:54,1,Cash,365.26,4761904762,18263,9.3
247-11-2470,1,Yangon,1,Member,1,Female,6,Fashion accessories,22.32,4,4464,93744,3/1/2019,16:23,2,Credit card,89.28,4761904762,4464,4.4
635-28-5728,1,Yangon,2,Normal,2,Male,1,Health and beauty,56,3,8.4,176.4,2/28/2019,19:33,3,Ewallet,168,4761904762,8.4,4.8
756-49-0168,1,Yangon,1,Member,2,Male,6,Fashion accessories,19.7,1,985,20685,2/8/2019,11:39,3,Ewallet,19.7,4761904762,985,9.5
438-23-1242,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,75.88,7,26558,557718,1/24/2019,10:38,3,Ewallet,531.16,4761904762,26558,8.9
238-45-6950,2,Mandalay,1,Member,2,Male,5,Food and beverages,53.72,1,2686,56406,3/1/2019,20:03,3,Ewallet,53.72,4761904762,2686,6.4
607-65-2441,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,81.95,10,40975,860475,3/10/2019,12:39,2,Credit card,819.5,4761904762,40975,6
386-27-7606,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,81.2,7,28.42,596.82,3/23/2019,15:59,2,Credit card,568.4,4761904762,28.42,8.1
137-63-5492,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,14:26,3,Ewallet,587.6,4761904762,29.38,9
197-77-7132,2,Mandalay,1,Member,2,Male,2,Electronic accessories,91.56,8,36624,769104,1/12/2019,18:22,3,Ewallet,732.48,4761904762,36624,6
805-86-0265,1,Yangon,2,Normal,2,Male,3,Home and lifestyle,93.96,9,42282,887922,3/20/2019,11:32,1,Cash,845.64,4761904762,42282,9.8
733-29-1227,3,Naypyitaw,2,Normal,2,Male,3,Home and lifestyle,55.61,7,194635,4087335,3/23/2019,12:41,1,Cash,389.27,4761904762,194635,8.5
451-73-2711,3,Naypyitaw,2,Normal,2,Male,5,Food and beverages,84.83,1,4.2415,890715,1/14/2019,15:20,3,Ewallet,84.83,4761904762,4.2415,8.8
373-14-0504,1,Yangon,1,Member,1,Female,4,Sports and travel,71.63,2,7163,150423,2/12/2019,14:33,3,Ewallet,143.26,4761904762,7163,8.8
546-80-2899,1,Yangon,1,Member,2,Male,3,Home and lifestyle,37.69,2,3769,79149,2/20/2019,15:29,3,Ewallet,75.38,4761904762,3769,9.5
345-68-9016,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,31.67,8,12668,266028,1/2/2019,16:19,2,Credit card,253.36,4761904762,12668,5.6
390-17-5806,3,Naypyitaw,1,Member,1,Female,5,Food and beverages,38.42,1,1921,40341,2/2/2019,16:33,1,Cash,38.42,4761904762,1921,8.6
457-13-1708,2,Mandalay,1,Member,2,Male,6,Fashion accessories,65.23,10,32615,684915,1/8/2019,19:07,2,Credit card,652.3,4761904762,32615,5.2
664-14-2882,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,10.53,5,2.6325,552825,1/30/2019,14:43,2,Credit card,52.65,4761904762,2.6325,5.8
487-79-6868,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,12.29,9,5.5305,1161405,3/26/2019,19:28,2,Credit card,110.61,4761904762,5.5305,8
314-23-4520,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,81.23,7,284305,5970405,1/15/2019,20:44,1,Cash,568.61,4761904762,284305,9
210-30-7976,2,Mandalay,1,Member,1,Female,6,Fashion accessories,22.32,4,4464,93744,3/14/2019,11:16,3,Ewallet,89.28,4761904762,4464,4.1
585-86-8361,1,Yangon,2,Normal,1,Female,5,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31,2,Credit card,136.4,4761904762,6.82,8.6
807-14-7833,1,Yangon,1,Member,1,Female,2,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30,3,Ewallet,174.2,4761904762,8.71,7
775-72-1988,2,Mandalay,2,Normal,2,Male,3,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,15:05,3,Ewallet,366.4,4761904762,18.32,8.4
288-38-3758,3,Naypyitaw,1,Member,1,Female,6,Fashion accessories,84.87,3,12.7305,2673405,1/25/2019,18:30,3,Ewallet,254.61,4761904762,12.7305,7.4
652-43-6591,1,Yangon,2,Normal,1,Female,6,Fashion accessories,97.29,8,38916,817236,3/9/2019,13:18,2,Credit card,778.32,4761904762,38916,6.2
785-96-0615,2,Mandalay,1,Member,1,Female,2,Electronic accessories,35.74,8,14296,300216,2/17/2019,15:28,3,Ewallet,285.92,4761904762,14296,4.9
406-46-7107,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,96.52,6,28956,608076,1/11/2019,11:52,1,Cash,579.12,4761904762,28956,4.5
250-17-5703,1,Yangon,1,Member,2,Male,5,Food and beverages,18.85,10,9425,197925,2/27/2019,18:24,3,Ewallet,188.5,4761904762,9425,5.6
156-95-3964,1,Yangon,2,Normal,1,Female,5,Food and beverages,55.39,4,11078,232638,3/25/2019,15:19,3,Ewallet,221.56,4761904762,11078,8
842-40-8179,2,Mandalay,1,Member,1,Female,5,Food and beverages,77.2,10,38.6,810.6,2/11/2019,10:38,2,Credit card,772,4761904762,38.6,5.6
525-09-8450,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,72.13,10,36065,757365,1/31/2019,15:12,2,Credit card,721.3,4761904762,36065,4.2
410-67-1709,1,Yangon,1,Member,1,Female,6,Fashion accessories,63.88,8,25552,536592,1/20/2019,17:48,3,Ewallet,511.04,4761904762,25552,9.9
587-73-4862,1,Yangon,1,Member,1,Female,1,Health and beauty,10.69,5,2.6725,561225,3/26/2019,11:07,3,Ewallet,53.45,4761904762,2.6725,7.6
787-87-2010,1,Yangon,1,Member,2,Male,1,Health and beauty,55.5,4,11.1,233.1,1/20/2019,15:48,2,Credit card,222,4761904762,11.1,6.6
593-14-4239,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,95.46,8,38184,801864,3/5/2019,19:40,3,Ewallet,763.68,4761904762,38184,4.7
801-88-0346,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,76.06,3,11409,239589,1/5/2019,20:30,2,Credit card,228.18,4761904762,11409,9.8
388-76-2555,2,Mandalay,2,Normal,2,Male,4,Sports and travel,13.69,6,4107,86247,2/13/2019,13:59,1,Cash,82.14,4761904762,4107,6.3
711-31-1234,2,Mandalay,2,Normal,1,Female,2,Electronic accessories,95.64,4,19128,401688,3/16/2019,18:51,1,Cash,382.56,4761904762,19128,7.9
886-54-6089,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,11.43,6,3429,72009,1/15/2019,17:24,1,Cash,68.58,4761904762,3429,7.7
707-32-7409,2,Mandalay,1,Member,1,Female,4,Sports and travel,95.54,4,19108,401268,2/26/2019,11:58,3,Ewallet,382.16,4761904762,19108,4.5
759-98-4285,3,Naypyitaw,1,Member,1,Female,1,Health and beauty,85.87,7,300545,6311445,2/27/2019,19:01,2,Credit card,601.09,4761904762,300545,8
201-63-8275,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,67.99,7,237965,4997265,2/17/2019,16:50,3,Ewallet,475.93,4761904762,237965,5.7
471-06-8611,3,Naypyitaw,2,Normal,1,Female,5,Food and beverages,52.42,1,2621,55041,2/6/2019,10:22,2,Credit card,52.42,4761904762,2621,6.3
200-16-5952,3,Naypyitaw,1,Member,2,Male,5,Food and beverages,65.65,2,6565,137865,1/17/2019,16:46,1,Cash,131.3,4761904762,6565,6
120-54-2248,2,Mandalay,2,Normal,1,Female,5,Food and beverages,28.86,5,7215,151515,1/22/2019,18:08,2,Credit card,144.3,4761904762,7215,8
102-77-2261,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,65.31,7,228585,4800285,3/5/2019,18:02,2,Credit card,457.17,4761904762,228585,4.2
875-31-8302,2,Mandalay,2,Normal,2,Male,4,Sports and travel,93.38,1,4669,98049,1/3/2019,13:07,1,Cash,93.38,4761904762,4669,9.6
102-06-2002,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,25.25,5,6.3125,1325625,3/20/2019,17:52,1,Cash,126.25,4761904762,6.3125,6.1
457-94-0464,2,Mandalay,1,Member,2,Male,2,Electronic accessories,87.87,9,395415,8303715,1/31/2019,20:32,3,Ewallet,790.83,4761904762,395415,5.6
629-42-4133,3,Naypyitaw,2,Normal,2,Male,1,Health and beauty,21.8,8,8.72,183.12,2/19/2019,19:24,1,Cash,174.4,4761904762,8.72,8.3
534-53-3526,1,Yangon,2,Normal,1,Female,4,Sports and travel,94.76,4,18952,397992,2/11/2019,16:06,3,Ewallet,379.04,4761904762,18952,7.8
307-04-2070,1,Yangon,1,Member,1,Female,6,Fashion accessories,30.62,1,1531,32151,2/5/2019,14:14,2,Credit card,30.62,4761904762,1531,4.1
468-99-7231,3,Naypyitaw,2,Normal,1,Female,3,Home and lifestyle,44.01,8,17604,369684,3/3/2019,17:36,1,Cash,352.08,4761904762,17604,8.8
516-77-6464,3,Naypyitaw,1,Member,1,Female,1,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,3,Ewallet,50.8,4761904762,2.54,4.1
404-91-5964,1,Yangon,2,Normal,2,Male,2,Electronic accessories,74.58,7,26103,548163,2/4/2019,16:09,2,Credit card,522.06,4761904762,26103,9
886-77-9084,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,71.89,8,28756,603876,2/19/2019,11:33,3,Ewallet,575.12,4761904762,28756,5.5
790-38-4466,3,Naypyitaw,2,Normal,1,Female,1,Health and beauty,10.99,5,2.7475,576975,1/23/2019,10:18,2,Credit card,54.95,4761904762,2.7475,9.3
704-10-4056,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,60.47,3,9.0705,1904805,1/14/2019,10:55,2,Credit card,181.41,4761904762,9.0705,5.6
497-37-6538,1,Yangon,2,Normal,2,Male,4,Sports and travel,58.91,7,206185,4329885,1/17/2019,15:15,3,Ewallet,412.37,4761904762,206185,9.7
651-96-5970,1,Yangon,2,Normal,2,Male,6,Fashion accessories,46.41,1,2.3205,487305,3/3/2019,20:06,2,Credit card,46.41,4761904762,2.3205,4
400-80-4065,3,Naypyitaw,1,Member,2,Male,1,Health and beauty,68.55,4,13.71,287.91,2/15/2019,20:21,2,Credit card,274.2,4761904762,13.71,9.2
744-16-7898,2,Mandalay,2,Normal,1,Female,3,Home and lifestyle,97.37,10,48685,1022385,1/15/2019,13:48,2,Credit card,973.7,4761904762,48685,4.9
263-12-5321,1,Yangon,1,Member,2,Male,2,Electronic accessories,92.6,7,32.41,680.61,2/27/2019,12:52,2,Credit card,648.2,4761904762,32.41,9.3
702-72-0487,1,Yangon,2,Normal,1,Female,2,Electronic accessories,46.61,2,4661,97881,2/26/2019,12:28,2,Credit card,93.22,4761904762,4661,6.6
605-83-1050,2,Mandalay,2,Normal,2,Male,6,Fashion accessories,27.18,2,2718,57078,3/15/2019,16:26,3,Ewallet,54.36,4761904762,2718,4.3
443-60-9639,3,Naypyitaw,1,Member,1,Female,3,Home and lifestyle,60.87,1,3.0435,639135,1/24/2019,13:24,1,Cash,60.87,4761904762,3.0435,5.5
864-24-7918,1,Yangon,1,Member,1,Female,4,Sports and travel,24.49,10,12245,257145,2/22/2019,15:15,1,Cash,244.9,4761904762,12245,8.1
359-94-5395,2,Mandalay,2,Normal,2,Male,1,Health and beauty,92.78,1,4639,97419,3/15/2019,10:50,2,Credit card,92.78,4761904762,4639,9.8
401-09-4232,3,Naypyitaw,1,Member,2,Male,3,Home and lifestyle,86.69,5,216725,4551225,2/11/2019,18:38,3,Ewallet,433.45,4761904762,216725,9.4
751-15-6198,2,Mandalay,2,Normal,2,Male,4,Sports and travel,23.01,6,6903,144963,1/12/2019,16:45,3,Ewallet,138.06,4761904762,6903,7.9
324-41-6833,3,Naypyitaw,1,Member,1,Female,2,Electronic accessories,30.2,8,12.08,253.68,3/3/2019,19:30,3,Ewallet,241.6,4761904762,12.08,5.1
474-33-8305,3,Naypyitaw,1,Member,2,Male,6,Fashion accessories,67.39,7,235865,4953165,3/23/2019,13:23,3,Ewallet,471.73,4761904762,235865,6.9
759-29-9521,1,Yangon,1,Member,1,Female,6,Fashion accessories,48.96,9,22032,462672,3/4/2019,11:27,1,Cash,440.64,4761904762,22032,8
831-81-6575,2,Mandalay,1,Member,1,Female,2,Electronic accessories,75.59,9,340155,7143255,2/23/2019,11:12,1,Cash,680.31,4761904762,340155,8
220-68-6701,1,Yangon,2,Normal,1,Female,3,Home and lifestyle,77.47,4,15494,325374,3/17/2019,16:36,1,Cash,309.88,4761904762,15494,4.2
618-34-8551,1,Yangon,2,Normal,1,Female,4,Sports and travel,93.18,2,9318,195678,1/16/2019,18:41,2,Credit card,186.36,4761904762,9318,8.5
257-60-7754,1,Yangon,2,Normal,1,Female,2,Electronic accessories,50.23,4,10046,210966,1/8/2019,17:12,1,Cash,200.92,4761904762,10046,9
559-61-5987,2,Mandalay,2,Normal,1,Female,1,Health and beauty,17.75,1,8875,186375,1/14/2019,10:38,1,Cash,17.75,4761904762,8875,8.6
189-55-2313,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33,3,Ewallet,621.8,4761904762,31.09,6
565-91-4567,2,Mandalay,2,Normal,2,Male,1,Health and beauty,10.75,8,4.3,90.3,3/15/2019,14:38,3,Ewallet,86,4761904762,4.3,6.2
380-60-5336,1,Yangon,2,Normal,1,Female,2,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,18:06,2,Credit card,402.6,4761904762,20.13,5
815-04-6282,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,64.97,5,162425,3410925,2/8/2019,12:52,2,Credit card,324.85,4761904762,162425,6.5
674-56-6360,1,Yangon,2,Normal,2,Male,2,Electronic accessories,95.15,1,4.7575,999075,3/22/2019,14:00,1,Cash,95.15,4761904762,4.7575,6
778-34-2523,1,Yangon,1,Member,1,Female,2,Electronic accessories,48.62,8,19448,408408,1/24/2019,10:57,1,Cash,388.96,4761904762,19448,5
499-27-7781,2,Mandalay,2,Normal,1,Female,5,Food and beverages,53.21,8,21284,446964,3/14/2019,16:45,3,Ewallet,425.68,4761904762,21284,5
477-59-2456,3,Naypyitaw,2,Normal,1,Female,6,Fashion accessories,45.44,7,15904,333984,1/23/2019,11:15,1,Cash,318.08,4761904762,15904,9.2
832-51-6761,1,Yangon,2,Normal,2,Male,5,Food and beverages,33.88,8,13552,284592,1/19/2019,20:29,3,Ewallet,271.04,4761904762,13552,9.6
869-11-3082,2,Mandalay,1,Member,2,Male,1,Health and beauty,96.16,4,19232,403872,1/27/2019,20:03,2,Credit card,384.64,4761904762,19232,8.4
190-59-3964,2,Mandalay,1,Member,2,Male,5,Food and beverages,47.16,5,11.79,247.59,2/3/2019,14:35,2,Credit card,235.8,4761904762,11.79,6
366-43-6862,2,Mandalay,2,Normal,2,Male,2,Electronic accessories,52.89,4,10578,222138,3/25/2019,16:32,3,Ewallet,211.56,4761904762,10578,6.7
186-43-8965,1,Yangon,1,Member,1,Female,3,Home and lifestyle,47.68,2,4768,100128,2/24/2019,10:10,2,Credit card,95.36,4761904762,4768,4.1
784-21-9238,3,Naypyitaw,1,Member,2,Male,4,Sports and travel,10.17,1,5085,10.6785,2/7/2019,14:15,1,Cash,10.17,4761904762,5085,5.9
276-75-6884,1,Yangon,2,Normal,1,Female,1,Health and beauty,68.71,3,10.3065,2164365,3/4/2019,10:05,1,Cash,206.13,4761904762,10.3065,8.7
109-86-4363,2,Mandalay,1,Member,1,Female,4,Sports and travel,60.08,7,21028,441588,2/14/2019,11:36,2,Credit card,420.56,4761904762,21028,4.5
569-76-2760,1,Yangon,1,Member,1,Female,4,Sports and travel,22.01,4,4402,92442,1/29/2019,18:15,2,Credit card,88.04,4761904762,4402,6.6
222-42-0244,2,Mandalay,1,Member,1,Female,1,Health and beauty,72.11,9,324495,6814395,1/28/2019,13:53,2,Credit card,648.99,4761904762,324495,7.7
760-53-9233,1,Yangon,1,Member,2,Male,6,Fashion accessories,41.28,3,6192,130032,3/26/2019,18:37,2,Credit card,123.84,4761904762,6192,8.5
538-22-0304,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,64.95,10,32475,681975,3/24/2019,18:27,1,Cash,649.5,4761904762,32475,5.2
416-17-9926,1,Yangon,1,Member,1,Female,2,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,2,Credit card,742.2,4761904762,37.11,4.3
237-44-6163,1,Yangon,2,Normal,2,Male,2,Electronic accessories,10.56,8,4224,88704,1/24/2019,17:43,1,Cash,84.48,4761904762,4224,7.6
636-17-0325,2,Mandalay,2,Normal,2,Male,1,Health and beauty,62.57,4,12514,262794,2/25/2019,18:37,1,Cash,250.28,4761904762,12514,9.5
343-75-9322,2,Mandalay,1,Member,1,Female,4,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,1,Cash,94.8,4761904762,4.74,4.1
528-14-9470,1,Yangon,1,Member,2,Male,1,Health and beauty,91.3,1,4565,95865,2/14/2019,14:42,3,Ewallet,91.3,4761904762,4565,9.2
427-45-9297,2,Mandalay,1,Member,1,Female,3,Home and lifestyle,40.73,7,142555,2993655,3/12/2019,11:01,3,Ewallet,285.11,4761904762,142555,5.4
807-34-3742,1,Yangon,2,Normal,2,Male,6,Fashion accessories,52.38,1,2619,54999,3/26/2019,19:44,1,Cash,52.38,4761904762,2619,5.8
288-62-1085,1,Yangon,1,Member,2,Male,6,Fashion accessories,38.54,5,9635,202335,1/9/2019,13:34,3,Ewallet,192.7,4761904762,9635,5.6
670-71-7306,2,Mandalay,2,Normal,2,Male,4,Sports and travel,44.63,6,13389,281169,1/2/2019,20:08,2,Credit card,267.78,4761904762,13389,5.1
660-29-7083,3,Naypyitaw,2,Normal,2,Male,2,Electronic accessories,55.87,10,27935,586635,1/15/2019,15:01,1,Cash,558.7,4761904762,27935,5.8
271-77-8740,3,Naypyitaw,1,Member,1,Female,4,Sports and travel,29.22,6,8766,184086,1/1/2019,11:40,3,Ewallet,175.32,4761904762,8766,5
